Trip ID,Duration,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscriber Type,Zip Code
440715,701,9/5/2014 19:07,Embarcadero at Vallejo,48,9/5/2014 19:18,Mechanics Plaza (Market at Battery),75,528,Subscriber,94111
440714,627,9/5/2014 19:06,Spear at Folsom,49,9/5/2014 19:16,San Francisco Caltrain 2 (330 Townsend),69,187,Subscriber,94037
440711,163,9/5/2014 19:03,Cowper at University,37,9/5/2014 19:05,Palo Alto Caltrain Station,34,263,Subscriber,94133
440709,1430,9/5/2014 19:01,Temporary Transbay Terminal (Howard at Beale),55,9/5/2014 19:25,South Van Ness at Market,66,551,Customer,31
440707,367,9/5/2014 19:02,5th at Howard,57,9/5/2014 19:08,Howard at 2nd,63,274,Subscriber,94941
440706,263,9/5/2014 18:59,2nd at Folsom,62,9/5/2014 19:03,Market at Sansome,77,594,Subscriber,94588
440705,674,9/5/2014 18:59,San Francisco Caltrain 2 (330 Townsend),69,9/5/2014 19:10,Washington at Kearny,46,575,Subscriber,94107
440704,232,9/5/2014 18:58,Davis at Jackson,42,9/5/2014 19:02,Beale at Market,56,387,Subscriber,94609
440703,141,9/5/2014 18:57,Howard at 2nd,63,9/5/2014 18:59,Yerba Buena Center of the Arts (3rd @ Howard),68,306,Subscriber,94107
440702,663,9/5/2014 18:57,Market at 10th,67,9/5/2014 19:08,San Francisco Caltrain (Townsend at 4th),70,483,Subscriber,95130
440701,625,9/5/2014 18:55,San Francisco Caltrain 2 (330 Townsend),69,9/5/2014 19:06,Howard at 2nd,63,531,Subscriber,94103
440699,194,9/5/2014 18:54,Market at Sansome,77,9/5/2014 18:57,Temporary Transbay Terminal (Howard at Beale),55,551,Subscriber,94611
440697,456,9/5/2014 18:53,2nd at Townsend,61,9/5/2014 19:01,Harry Bridges Plaza (Ferry Building),50,513,Subscriber,94117
440696,307,9/5/2014 18:53,Embarcadero at Folsom,51,9/5/2014 18:58,Howard at 2nd,63,525,Subscriber,94105
440692,306,9/5/2014 18:50,Golden Gate at Polk,59,9/5/2014 18:55,Powell Street BART,39,518,Customer,nil
440690,333,9/5/2014 18:49,Golden Gate at Polk,59,9/5/2014 18:55,Powell Street BART,39,456,Customer,63179
440689,283,9/5/2014 18:49,Embarcadero at Sansome,60,9/5/2014 18:53,Steuart at Market,74,458,Subscriber,94612
440688,901,9/5/2014 18:48,San Francisco Caltrain (Townsend at 4th),70,9/5/2014 19:03,Market at 10th,67,463,Subscriber,94103
440687,607,9/5/2014 18:47,Market at 10th,67,9/5/2014 18:57,San Francisco Caltrain (Townsend at 4th),70,593,Subscriber,94107
440686,770,9/5/2014 18:47,Clay at Battery,41,9/5/2014 19:00,Market at 10th,67,193,Subscriber,94107
440685,584,9/5/2014 18:47,Powell at Post (Union Square),71,9/5/2014 18:57,Embarcadero at Sansome,60,373,Subscriber,94108
440684,542,9/5/2014 18:46,Market at 4th,76,9/5/2014 18:55,Market at 10th,67,470,Subscriber,94102
440683,348,9/5/2014 18:45,San Jose Diridon Caltrain Station,2,9/5/2014 18:51,San Pedro Square,6,49,Subscriber,95020
440682,670,9/5/2014 18:43,San Francisco Caltrain (Townsend at 4th),70,9/5/2014 18:54,San Francisco City Hall,58,312,Subscriber,94117
440681,573,9/5/2014 18:43,Post at Kearny,47,9/5/2014 18:53,San Francisco Caltrain (Townsend at 4th),70,516,Subscriber,94030
440679,686,9/5/2014 18:42,San Francisco Caltrain 2 (330 Townsend),69,9/5/2014 18:54,Embarcadero at Vallejo,48,442,Subscriber,94107
440678,417,9/5/2014 18:42,2nd at Townsend,61,9/5/2014 18:49,Steuart at Market,74,549,Subscriber,94612
440677,218,9/5/2014 18:42,Townsend at 7th,65,9/5/2014 18:45,San Francisco Caltrain (Townsend at 4th),70,326,Subscriber,94107
440676,961,9/5/2014 18:42,Commercial at Montgomery,45,9/5/2014 18:58,San Francisco City Hall,58,359,Subscriber,94111
440675,607,9/5/2014 18:41,Howard at 2nd,63,9/5/2014 18:51,San Francisco Caltrain 2 (330 Townsend),69,531,Subscriber,94063
440674,572,9/5/2014 18:39,Clay at Battery,41,9/5/2014 18:49,Powell Street BART,39,338,Subscriber,94103
440673,808,9/5/2014 18:39,Civic Center BART (7th at Market),72,9/5/2014 18:52,Spear at Folsom,49,187,Subscriber,94105
440671,603,9/5/2014 18:37,Howard at 2nd,63,9/5/2014 18:48,San Francisco Caltrain (Townsend at 4th),70,619,Subscriber,94404
440670,739,9/5/2014 18:37,Market at 10th,67,9/5/2014 18:49,San Francisco Caltrain (Townsend at 4th),70,97,Subscriber,94103
440669,255,9/5/2014 18:36,Davis at Jackson,42,9/5/2014 18:40,Beale at Market,56,384,Subscriber,94132
440668,1059,9/5/2014 18:35,Steuart at Market,74,9/5/2014 18:53,San Francisco Caltrain (Townsend at 4th),70,524,Subscriber,94158
440667,641,9/5/2014 18:35,Temporary Transbay Terminal (Howard at Beale),55,9/5/2014 18:46,Civic Center BART (7th at Market),72,411,Subscriber,94110
440665,996,9/5/2014 18:30,Civic Center BART (7th at Market),72,9/5/2014 18:47,Temporary Transbay Terminal (Howard at Beale),55,462,Subscriber,94607
440664,958,9/5/2014 18:33,Grant Avenue at Columbus Avenue,73,9/5/2014 18:49,Townsend at 7th,65,436,Subscriber,94133
440660,607,9/5/2014 18:32,2nd at Townsend,61,9/5/2014 18:42,Davis at Jackson,42,387,Subscriber,94111
440659,399,9/5/2014 18:32,2nd at South Park,64,9/5/2014 18:38,Temporary Transbay Terminal (Howard at Beale),55,604,Subscriber,94563
440658,599,9/5/2014 18:31,Market at 4th,76,9/5/2014 18:41,Spear at Folsom,49,502,Subscriber,98121
440657,626,9/5/2014 18:31,Embarcadero at Folsom,51,9/5/2014 18:41,San Francisco Caltrain (Townsend at 4th),70,447,Subscriber,94403
440656,140,9/5/2014 18:31,Mountain View City Hall,27,9/5/2014 18:33,Mountain View Caltrain Station,28,218,Subscriber,94105
440655,638,9/5/2014 18:31,San Francisco Caltrain 2 (330 Townsend),69,9/5/2014 18:41,San Francisco City Hall,58,67,Subscriber,94102
440653,239,9/5/2014 18:30,Townsend at 7th,65,9/5/2014 18:34,San Francisco Caltrain (Townsend at 4th),70,637,Subscriber,94107
440652,820,9/5/2014 18:30,2nd at Townsend,61,9/5/2014 18:44,Post at Kearny,47,360,Subscriber,94109
440650,412,9/5/2014 18:30,San Francisco Caltrain 2 (330 Townsend),69,9/5/2014 18:37,Powell Street BART,39,425,Subscriber,94403
440649,465,9/5/2014 18:30,Market at Sansome,77,9/5/2014 18:38,Civic Center BART (7th at Market),72,477,Subscriber,94028
440647,1098,9/5/2014 18:29,San Francisco Caltrain 2 (330 Townsend),69,9/5/2014 18:48,South Van Ness at Market,66,659,Subscriber,94102
440643,676,9/5/2014 18:28,San Francisco Caltrain (Townsend at 4th),70,9/5/2014 18:39,Embarcadero at Sansome,60,289,Subscriber,94111
440642,785,9/5/2014 18:28,2nd at Townsend,61,9/5/2014 18:41,Civic Center BART (7th at Market),72,451,Customer,4706
440640,461,9/5/2014 18:27,San Francisco Caltrain (Townsend at 4th),70,9/5/2014 18:35,Market at 4th,76,376,Subscriber,95113
440639,340,9/5/2014 18:27,San Francisco Caltrain (Townsend at 4th),70,9/5/2014 18:33,Townsend at 7th,65,326,Subscriber,94107
440638,239,9/5/2014 18:27,Yerba Buena Center of the Arts (3rd @ Howard),68,9/5/2014 18:31,Market at 4th,76,470,Subscriber,94109
440637,267,9/5/2014 18:26,Embarcadero at Vallejo,48,9/5/2014 18:31,Beale at Market,56,610,Subscriber,95112
440636,465,9/5/2014 18:26,Market at 4th,76,9/5/2014 18:34,Temporary Transbay Terminal (Howard at Beale),55,411,Subscriber,94619
440632,1055,9/5/2014 18:26,Civic Center BART (7th at Market),72,9/5/2014 18:43,Davis at Jackson,42,512,Subscriber,94133
440631,248,9/5/2014 18:24,Paseo de San Antonio,7,9/5/2014 18:28,Santa Clara at Almaden,4,156,Subscriber,95110
440630,214,9/5/2014 18:25,Mountain View City Hall,27,9/5/2014 18:28,Mountain View Caltrain Station,28,307,Subscriber,94107
440629,563,9/5/2014 18:21,Market at Sansome,77,9/5/2014 18:31,San Francisco Caltrain 2 (330 Townsend),69,311,Subscriber,94402
440628,1033,9/5/2014 18:24,San Pedro Square,6,9/5/2014 18:41,Paseo de San Antonio,7,258,Subscriber,95110
440621,396,9/5/2014 18:23,Clay at Battery,41,9/5/2014 18:29,Grant Avenue at Columbus Avenue,73,209,Subscriber,94109
440620,429,9/5/2014 18:22,South Van Ness at Market,66,9/5/2014 18:29,Powell Street BART,39,453,Subscriber,94803
440619,289,9/5/2014 18:21,Embarcadero at Sansome,60,9/5/2014 18:26,Steuart at Market,74,677,Subscriber,94597
440616,444,9/5/2014 18:20,Market at 4th,76,9/5/2014 18:27,Market at 10th,67,266,Subscriber,94102
440613,603,9/5/2014 18:19,MLK Library,11,9/5/2014 18:29,San Pedro Square,6,150,Customer,95125
440612,629,9/5/2014 18:19,MLK Library,11,9/5/2014 18:29,San Pedro Square,6,702,Customer,95125
440611,916,9/5/2014 18:18,Townsend at 7th,65,9/5/2014 18:33,Temporary Transbay Terminal (Howard at Beale),55,558,Subscriber,94103
440610,566,9/5/2014 18:18,Harry Bridges Plaza (Ferry Building),50,9/5/2014 18:27,San Francisco Caltrain (Townsend at 4th),70,492,Subscriber,94030
440608,223,9/5/2014 18:17,Post at Kearny,47,9/5/2014 18:21,Washington at Kearny,46,403,Subscriber,94133
440606,473,9/5/2014 18:16,Market at 4th,76,9/5/2014 18:24,Civic Center BART (7th at Market),72,462,Customer,87760
440605,817,9/5/2014 18:16,Beale at Market,56,9/5/2014 18:29,San Francisco Caltrain (Townsend at 4th),70,280,Subscriber,94107
440604,523,9/5/2014 18:16,Market at 4th,76,9/5/2014 18:24,Civic Center BART (7th at Market),72,328,Customer,87760
440601,845,9/5/2014 18:15,Yerba Buena Center of the Arts (3rd @ Howard),68,9/5/2014 18:29,South Van Ness at Market,66,321,Subscriber,94117
440600,389,9/5/2014 18:15,Mountain View Caltrain Station,28,9/5/2014 18:21,Castro Street and El Camino Real,32,55,Customer,60611
440599,384,9/5/2014 18:12,San Jose Diridon Caltrain Station,2,9/5/2014 18:18,San Jose Civic Center,3,301,Subscriber,95113
440598,728,9/5/2014 18:14,2nd at Folsom,62,9/5/2014 18:26,Market at 10th,67,522,Subscriber,94102
440595,479,9/5/2014 18:13,Spear at Folsom,49,9/5/2014 18:21,Yerba Buena Center of the Arts (3rd @ Howard),68,273,Subscriber,94131
440594,222,9/5/2014 18:13,2nd at Folsom,62,9/5/2014 18:17,2nd at Townsend,61,389,Subscriber,94109
440592,321,9/5/2014 18:12,Market at 4th,76,9/5/2014 18:17,2nd at Folsom,62,592,Subscriber,94107
440589,950,9/5/2014 18:12,Temporary Transbay Terminal (Howard at Beale),55,9/5/2014 18:27,Townsend at 7th,65,628,Subscriber,94107
440588,617,9/5/2014 18:12,Beale at Market,56,9/5/2014 18:22,San Francisco Caltrain (Townsend at 4th),70,326,Subscriber,95130
440587,493,9/5/2014 18:12,Embarcadero at Folsom,51,9/5/2014 18:20,Embarcadero at Sansome,60,458,Subscriber,94111
440586,649,9/5/2014 18:11,San Francisco Caltrain (Townsend at 4th),70,9/5/2014 18:22,Harry Bridges Plaza (Ferry Building),50,193,Subscriber,94577
440585,333,9/5/2014 18:11,Market at 4th,76,9/5/2014 18:17,Harry Bridges Plaza (Ferry Building),50,331,Subscriber,94941
440583,300,9/5/2014 18:11,Washington at Kearny,46,9/5/2014 18:16,Mechanics Plaza (Market at Battery),75,617,Subscriber,94704
440581,592,9/5/2014 18:10,Commercial at Montgomery,45,9/5/2014 18:20,5th at Howard,57,540,Subscriber,94103
440580,517,9/5/2014 18:10,Embarcadero at Bryant,54,9/5/2014 18:18,Davis at Jackson,42,384,Subscriber,94111
440579,528,9/5/2014 18:10,San Francisco Caltrain 2 (330 Townsend),69,9/5/2014 18:18,Powell Street BART,39,878,Subscriber,94538
440577,292,9/5/2014 18:09,San Pedro Square,6,9/5/2014 18:14,Paseo de San Antonio,7,156,Subscriber,95110
440576,621,9/5/2014 18:09,Powell Street BART,39,9/5/2014 18:19,San Francisco Caltrain (Townsend at 4th),70,577,Subscriber,94103
440575,210,9/5/2014 18:09,Mechanics Plaza (Market at Battery),75,9/5/2014 18:13,Harry Bridges Plaza (Ferry Building),50,591,Subscriber,94107
440568,484,9/5/2014 18:08,Temporary Transbay Terminal (Howard at Beale),55,9/5/2014 18:16,San Francisco Caltrain 2 (330 Townsend),69,395,Subscriber,94403
440565,532,9/5/2014 18:08,5th at Howard,57,9/5/2014 18:17,San Francisco Caltrain 2 (330 Townsend),69,620,Subscriber,94303
440564,272,9/5/2014 18:08,5th at Howard,57,9/5/2014 18:12,San Francisco Caltrain (Townsend at 4th),70,423,Subscriber,94303
440562,629,9/5/2014 18:07,San Jose City Hall,10,9/5/2014 18:18,San Jose Diridon Caltrain Station,2,200,Subscriber,94010
440561,717,9/5/2014 18:07,Yerba Buena Center of the Arts (3rd @ Howard),68,9/5/2014 18:19,South Van Ness at Market,66,501,Subscriber,94103
440560,719,9/5/2014 18:07,Market at 10th,67,9/5/2014 18:19,San Francisco Caltrain (Townsend at 4th),70,376,Subscriber,94040
440559,643,9/5/2014 18:06,Market at 10th,67,9/5/2014 18:17,San Francisco Caltrain (Townsend at 4th),70,449,Subscriber,94065
440558,372,9/5/2014 18:06,Embarcadero at Vallejo,48,9/5/2014 18:12,Beale at Market,56,583,Subscriber,94602
440554,140,9/5/2014 18:05,Market at 10th,67,9/5/2014 18:08,Civic Center BART (7th at Market),72,351,Subscriber,94609
440552,351,9/5/2014 18:05,Post at Kearny,47,9/5/2014 18:11,Harry Bridges Plaza (Ferry Building),50,418,Subscriber,94501
440551,316,9/5/2014 18:05,Temporary Transbay Terminal (Howard at Beale),55,9/5/2014 18:10,Commercial at Montgomery,45,359,Subscriber,94939
440550,401,9/5/2014 18:04,Davis at Jackson,42,9/5/2014 18:11,Beale at Market,56,534,Subscriber,95130
440549,334,9/5/2014 18:04,Spear at Folsom,49,9/5/2014 18:09,Howard at 2nd,63,529,Subscriber,94602
440547,859,9/5/2014 18:03,Townsend at 7th,65,9/5/2014 18:17,Golden Gate at Polk,59,548,Subscriber,94118
440545,212,9/5/2014 18:03,Townsend at 7th,65,9/5/2014 18:06,San Francisco Caltrain (Townsend at 4th),70,193,Subscriber,95054
440543,174,9/5/2014 18:03,Townsend at 7th,65,9/5/2014 18:06,San Francisco Caltrain (Townsend at 4th),70,622,Subscriber,95112
440542,218,9/5/2014 18:03,San Francisco Caltrain (Townsend at 4th),70,9/5/2014 18:06,2nd at Townsend,61,360,Subscriber,95134
440541,409,9/5/2014 18:01,Civic Center BART (7th at Market),72,9/5/2014 18:08,Townsend at 7th,65,558,Subscriber,94107
440540,557,9/5/2014 18:01,Steuart at Market,74,9/5/2014 18:11,San Francisco Caltrain (Townsend at 4th),70,290,Subscriber,94010
440538,443,9/5/2014 18:01,Howard at 2nd,63,9/5/2014 18:08,San Francisco Caltrain (Townsend at 4th),70,607,Subscriber,94041
440537,380,9/5/2014 18:01,Embarcadero at Vallejo,48,9/5/2014 18:07,Harry Bridges Plaza (Ferry Building),50,191,Subscriber,94116
440535,400,9/5/2014 18:00,5th at Howard,57,9/5/2014 18:06,San Francisco Caltrain (Townsend at 4th),70,504,Subscriber,94401
440533,729,9/5/2014 17:59,Market at 10th,67,9/5/2014 18:11,San Francisco Caltrain (Townsend at 4th),70,416,Subscriber,94107
440530,388,9/5/2014 17:58,2nd at Folsom,62,9/5/2014 18:05,San Francisco Caltrain 2 (330 Townsend),69,536,Subscriber,94065
440529,1171,9/5/2014 17:58,Townsend at 7th,65,9/5/2014 18:17,Mechanics Plaza (Market at Battery),75,636,Subscriber,94568
440528,453,9/5/2014 17:58,Townsend at 7th,65,9/5/2014 18:05,Civic Center BART (7th at Market),72,402,Subscriber,94518
440526,416,9/5/2014 17:57,Embarcadero at Sansome,60,9/5/2014 18:03,Steuart at Market,74,480,Subscriber,94611
440524,656,9/5/2014 17:54,Steuart at Market,74,9/5/2014 18:05,San Francisco Caltrain (Townsend at 4th),70,412,Subscriber,95051
440522,471,9/5/2014 17:49,Mechanics Plaza (Market at Battery),75,9/5/2014 17:57,Powell at Post (Union Square),71,482,Subscriber,94109
440520,1274,9/5/2014 17:54,Embarcadero at Sansome,60,9/5/2014 18:15,Market at 4th,76,411,Customer,87760
440519,1288,9/5/2014 17:53,Embarcadero at Sansome,60,9/5/2014 18:15,Market at 4th,76,328,Customer,87760
440518,602,9/5/2014 17:53,5th at Howard,57,9/5/2014 18:03,Civic Center BART (7th at Market),72,500,Subscriber,94501
440517,503,9/5/2014 17:53,Townsend at 7th,65,9/5/2014 18:01,Civic Center BART (7th at Market),72,187,Subscriber,94602
440516,409,9/5/2014 17:52,Commercial at Montgomery,45,9/5/2014 17:59,Temporary Transbay Terminal (Howard at Beale),55,395,Subscriber,94610
440515,494,9/5/2014 17:52,Yerba Buena Center of the Arts (3rd @ Howard),68,9/5/2014 18:00,Commercial at Montgomery,45,540,Subscriber,94133
440514,297,9/5/2014 17:51,Market at Sansome,77,9/5/2014 17:56,Yerba Buena Center of the Arts (3rd @ Howard),68,465,Subscriber,94030
440513,351,9/5/2014 17:51,Yerba Buena Center of the Arts (3rd @ Howard),68,9/5/2014 17:57,San Francisco Caltrain 2 (330 Townsend),69,472,Subscriber,95111
440512,466,9/5/2014 17:51,Post at Kearny,47,9/5/2014 17:59,2nd at South Park,64,604,Subscriber,94107
440510,1320,9/5/2014 17:50,Broadway St at Battery St,82,9/5/2014 18:12,San Francisco Caltrain (Townsend at 4th),70,519,Subscriber,94065
440509,339,9/5/2014 17:50,Commercial at Montgomery,45,9/5/2014 17:56,Temporary Transbay Terminal (Howard at Beale),55,597,Subscriber,94611
440508,567,9/5/2014 17:50,Steuart at Market,74,9/5/2014 17:59,San Francisco Caltrain 2 (330 Townsend),69,469,Subscriber,94070
440507,642,9/5/2014 17:49,Market at 10th,67,9/5/2014 18:00,San Francisco Caltrain (Townsend at 4th),70,259,Subscriber,94040
440506,761,9/5/2014 17:49,Santa Clara County Civic Center,80,9/5/2014 18:01,Ryland Park,84,39,Subscriber,95112
440504,833,9/5/2014 17:45,South Van Ness at Market,66,9/5/2014 17:59,Temporary Transbay Terminal (Howard at Beale),55,466,Subscriber,94611
440503,191,9/5/2014 17:48,Townsend at 7th,65,9/5/2014 17:51,San Francisco Caltrain (Townsend at 4th),70,345,Subscriber,94065
440502,455,9/5/2014 17:48,Broadway St at Battery St,82,9/5/2014 17:56,Temporary Transbay Terminal (Howard at Beale),55,628,Subscriber,94710
440501,565,9/5/2014 17:47,Spear at Folsom,49,9/5/2014 17:57,Washington at Kearny,46,617,Subscriber,94124
440500,220,9/5/2014 17:47,Clay at Battery,41,9/5/2014 17:51,Market at Sansome,77,85,Subscriber,94107
440499,2381,9/5/2014 17:47,San Francisco Caltrain (Townsend at 4th),70,9/5/2014 18:27,San Francisco Caltrain (Townsend at 4th),70,546,Subscriber,94133
440497,659,9/5/2014 17:47,Harry Bridges Plaza (Ferry Building),50,9/5/2014 17:58,San Francisco Caltrain 2 (330 Townsend),69,425,Subscriber,94111
440496,1816,9/5/2014 17:47,St James Park,13,9/5/2014 18:17,MLK Library,11,150,Customer,95125
440494,774,9/5/2014 17:46,Embarcadero at Sansome,60,9/5/2014 17:59,2nd at Folsom,62,594,Customer,4706
440493,770,9/5/2014 17:46,San Francisco Caltrain 2 (330 Townsend),69,9/5/2014 17:59,Golden Gate at Polk,59,552,Subscriber,94102
440492,411,9/5/2014 17:46,San Antonio Caltrain Station,29,9/5/2014 17:53,Rengstorff Avenue / California Street,33,674,Subscriber,94040
440491,845,9/5/2014 17:46,Harry Bridges Plaza (Ferry Building),50,9/5/2014 18:00,San Francisco Caltrain 2 (330 Townsend),69,575,Subscriber,94158
440490,315,9/5/2014 17:46,Embarcadero at Vallejo,48,9/5/2014 17:51,Steuart at Market,74,524,Subscriber,94102
440489,1872,9/5/2014 17:46,St James Park,13,9/5/2014 18:17,MLK Library,11,702,Customer,95125
440488,640,9/5/2014 17:46,Santa Clara at Almaden,4,9/5/2014 17:56,SJSU - San Salvador at 9th,16,131,Subscriber,95110
440487,780,9/5/2014 17:45,Spear at Folsom,49,9/5/2014 17:58,San Francisco Caltrain (Townsend at 4th),70,446,Subscriber,94158
440486,671,9/5/2014 17:45,San Francisco Caltrain (Townsend at 4th),70,9/5/2014 17:56,Harry Bridges Plaza (Ferry Building),50,137,Subscriber,94104
440485,643,9/5/2014 17:45,Golden Gate at Polk,59,9/5/2014 17:56,San Francisco Caltrain (Townsend at 4th),70,503,Subscriber,95110
440484,1489,9/5/2014 17:45,Embarcadero at Sansome,60,9/5/2014 18:09,Civic Center BART (7th at Market),72,576,Subscriber,94131
440483,686,9/5/2014 17:42,Market at Sansome,77,9/5/2014 17:53,Market at 10th,67,416,Subscriber,94117
440482,402,9/5/2014 17:44,Spear at Folsom,49,9/5/2014 17:51,San Francisco Caltrain (Townsend at 4th),70,96,Subscriber,94070
440480,523,9/5/2014 17:43,Powell Street BART,39,9/5/2014 17:52,Washington at Kearny,46,687,Subscriber,94133
440479,280,9/5/2014 17:42,Howard at 2nd,63,9/5/2014 17:47,Steuart at Market,74,555,Subscriber,94947
440478,142,9/5/2014 17:41,2nd at Folsom,62,9/5/2014 17:44,Market at Sansome,77,329,Subscriber,94702
440477,507,9/5/2014 17:40,Howard at 2nd,63,9/5/2014 17:49,Powell at Post (Union Square),71,267,Subscriber,94108
440476,295,9/5/2014 17:40,Market at 4th,76,9/5/2014 17:45,Beale at Market,56,280,Subscriber,94501
440475,515,9/5/2014 17:40,San Francisco Caltrain 2 (330 Townsend),69,9/5/2014 17:48,Powell Street BART,39,508,Subscriber,94107
440474,305,9/5/2014 17:39,San Francisco Caltrain 2 (330 Townsend),69,9/5/2014 17:44,San Francisco Caltrain 2 (330 Townsend),69,310,Subscriber,94107
440473,603,9/5/2014 17:39,Market at Sansome,77,9/5/2014 17:49,San Francisco Caltrain (Townsend at 4th),70,275,Subscriber,95051
440472,603,9/5/2014 17:39,Powell Street BART,39,9/5/2014 17:49,Steuart at Market,74,412,Subscriber,94510
440471,469,9/5/2014 17:39,Market at 10th,67,9/5/2014 17:46,San Francisco Caltrain (Townsend at 4th),70,312,Subscriber,94404
440470,329,9/5/2014 17:35,South Van Ness at Market,66,9/5/2014 17:41,Civic Center BART (7th at Market),72,405,Subscriber,94703
440469,299,9/5/2014 17:37,San Jose Diridon Caltrain Station,2,9/5/2014 17:42,Santa Clara at Almaden,4,131,Subscriber,95110
440468,332,9/5/2014 17:38,Embarcadero at Sansome,60,9/5/2014 17:43,Steuart at Market,74,469,Subscriber,94565
440467,1670,9/5/2014 17:37,Harry Bridges Plaza (Ferry Building),50,9/5/2014 18:05,Townsend at 7th,65,637,Subscriber,94103
440466,277,9/5/2014 17:37,Embarcadero at Vallejo,48,9/5/2014 17:42,Harry Bridges Plaza (Ferry Building),50,496,Customer,92653
